Source,Target,Weight
(07000) portal sur jfk coop. financiera,(12003) ricaurte,330
(07000) portal sur jfk coop. financiera,(12004) carrera 22,446
(07000) portal sur jfk coop. financiera,(12007) zona industrial,326
(07000) portal sur jfk coop. financiera,(14001) la sabana,355
(07000) portal sur jfk coop. financiera,(14005) las aguas - centro colombo americano,111
(07000) portal sur jfk coop. financiera,(50003) corral molinos,1
(07000) portal sur jfk coop. financiera,(50008) corral portal dorado,64
(07000) portal sur jfk coop. financiera,(57503) ampliacion san mateo,2687
(07001) perdomo,(07002) madelena,36
(07001) perdomo,(07003) sevillana,36
(07001) perdomo,(07004) venecia,171
(07001) perdomo,(07005) alqueria,175
(07001) perdomo,(07006) general santander,89
(07001) perdomo,(07007) nqs - calle 38a sur,553
(07001) perdomo,(07008) nqs - calle 30 sur,104
(07001) perdomo,(07010) bosa,22
(07001) perdomo,(07101) castellana,225
(07001) perdomo,(07102) calle 75 - zona m,162
(07001) perdomo,(07103) av. chile,202
(07001) perdomo,(07104) 7 de agosto,194
(07001) perdomo,(07105) movistar arena,136
(07001) perdomo,(07106) el campin,255
(07001) perdomo,(07107) u. nacional,365
(07001) perdomo,(07108) av. el dorado,148
(07001) perdomo,(07109) cad,306
(07001) perdomo,(07110) paloquemao,276
(07001) perdomo,(07111) nqs - ricaurte,281
(07001) perdomo,(07112) comuneros,282
(07001) perdomo,(07113) santa isabel,153
(07001) perdomo,(07200) tygua-san josé,132
(07001) perdomo,(07201) guatoque -veraguas,60
(07001) perdomo,(07503) san mateo - c.c. unisur,51
(07001) perdomo,(07504) terreros,35
(07001) perdomo,(07505) leon xiii,25
(07001) perdomo,(07506) despensa,5
(07001) perdomo,(08000) portal tunal,26
(07001) perdomo,(08002) biblioteca,1
(07001) perdomo,(09000) cabecera usme,9
(07001) perdomo,(09001) molinos,9
(07001) perdomo,(09003) socorro,2
(07001) perdomo,(09004) santa lucía,8
(07001) perdomo,(09100) calle 40 sur,7
(07001) perdomo,(09101) quiroga,4
(07001) perdomo,(09103) olaya,17
(07001) perdomo,(09104) restrepo,9
(07001) perdomo,(09105) río fucha,18
(07001) perdomo,(09106) nariño,12
(07001) perdomo,(09107) hortúa,17
(07001) perdomo,(09108) hospital,3
(07001) perdomo,(09109) tercer milenio,26
(07001) perdomo,(09110) avenida jimenez,127
(07001) perdomo,(09111) calle 19,35
(07001) perdomo,(09113) calle 22,17
(07001) perdomo,(09115) calle 34,100
(07001) perdomo,(09116) avenida 39,50
(07001) perdomo,(09117) calle 45,165
(07001) perdomo,(09119) calle 57,147
(07001) perdomo,(09120) calle 63,183
(07001) perdomo,(09121) flores – areandina,297
(07001) perdomo,(09122) calle 72,3
(07001) perdomo,(09123) calle 76 - san felipe,312
(07001) perdomo,(10000) portal 20 de julio,46
(07001) perdomo,(10001) country sur,13
(07001) perdomo,(10002) av. primero de mayo,17
(07001) perdomo,(10003) ciudad jardín,8
(07001) perdomo,(10004) policarpa,15
(07001) perdomo,(10005) bicentenario,35
(07001) perdomo,(10006) san victorino - neos centro,729
(07001) perdomo,(10007) las nieves,348
(07001) perdomo,(10008) san diego,158
(07001) perdomo,(10009) museo nacional,518
(07001) perdomo,(10010) san bernardo,27
(07001) perdomo,(12000) puente aranda,26
(07001) perdomo,(12001) carrera 43 - comapan,47
(07001) perdomo,(12002) cds - carrera 32,20
(07001) perdomo,(12003) ricaurte,45
(07001) perdomo,(12004) carrera 22,47
(07001) perdomo,(12007) zona industrial,42
(07001) perdomo,(14001) la sabana,72
(07001) perdomo,(14005) las aguas - centro colombo americano,15
(07001) perdomo,(50008) corral portal dorado,5
(07001) perdomo,(57503) ampliacion san mateo,38
(07002) madelena,(07003) sevillana,30
(07002) madelena,(07004) venecia,139
(07002) madelena,(07005) alqueria,228
(07002) madelena,(07006) general santander,91
(07002) madelena,(07007) nqs - calle 38a sur,640
(07002) madelena,(07008) nqs - calle 30 sur,184
(07002) madelena,(07010) bosa,26
(07002) madelena,(07101) castellana,170
(07002) madelena,(07102) calle 75 - zona m,148
(07002) madelena,(07103) av. chile,219
(07002) madelena,(07104) 7 de agosto,224
(07002) madelena,(07105) movistar arena,212
(07002) madelena,(07106) el campin,490
(07002) madelena,(07107) u. nacional,388
(07002) madelena,(07108) av. el dorado,157
(07002) madelena,(07109) cad,379
(07002) madelena,(07110) paloquemao,386
(07002) madelena,(07111) nqs - ricaurte,235
(07002) madelena,(07112) comuneros,257
(07002) madelena,(07113) santa isabel,253
(07002) madelena,(07200) tygua-san josé,188
(07002) madelena,(07201) guatoque -veraguas,83
(07002) madelena,(07503) san mateo - c.c. unisur,67
(07002) madelena,(07504) terreros,69
(07002) madelena,(07505) leon xiii,47
(07002) madelena,(07506) despensa,11
(07002) madelena,(08000) portal tunal,43
(07002) madelena,(08002) biblioteca,1
(07002) madelena,(09000) cabecera usme,24
(07002) madelena,(09001) molinos,21
(07002) madelena,(09003) socorro,4
(07002) madelena,(09004) santa lucía,26
(07002) madelena,(09100) calle 40 sur,12
(07002) madelena,(09101) quiroga,8
(07002) madelena,(09103) olaya,27
(07002) madelena,(09104) restrepo,13
(07002) madelena,(09105) río fucha,27
(07002) madelena,(09106) nariño,10
(07002) madelena,(09107) hortúa,26
(07002) madelena,(09108) hospital,7
(07002) madelena,(09109) tercer milenio,16
(07002) madelena,(09110) avenida jimenez,140
(07002) madelena,(09111) calle 19,32
(07002) madelena,(09113) calle 22,21
(07002) madelena,(09115) calle 34,108
(07002) madelena,(09116) avenida 39,70
(07002) madelena,(09117) calle 45,193
(07002) madelena,(09119) calle 57,190
(07002) madelena,(09120) calle 63,189
(07002) madelena,(09121) flores – areandina,414
(07002) madelena,(09122) calle 72,5
(07002) madelena,(09123) calle 76 - san felipe,420
(07002) madelena,(10000) portal 20 de julio,71
(07002) madelena,(10001) country sur,30
(07002) madelena,(10002) av. primero de mayo,40
(07002) madelena,(10003) ciudad jardín,13
(07002) madelena,(10004) policarpa,26
(07002) madelena,(10005) bicentenario,39
(07002) madelena,(10006) san victorino - neos centro,865
(07002) madelena,(10007) las nieves,429
(07002) madelena,(10008) san diego,230
(07002) madelena,(10009) museo nacional,737
(07002) madelena,(10010) san bernardo,38
(07002) madelena,(12000) puente aranda,35
(07002) madelena,(12001) carrera 43 - comapan,25
(07002) madelena,(12002) cds - carrera 32,14
(07002) madelena,(12003) ricaurte,30
(07002) madelena,(12004) carrera 22,46
(07002) madelena,(12007) zona industrial,56
(07002) madelena,(14001) la sabana,53
(07002) madelena,(14005) las aguas - centro colombo americano,24
(07002) madelena,(50008) corral portal dorado,7
(07002) madelena,(57503) ampliacion san mateo,39
(07003) sevillana,(07004) venecia,41
(07003) sevillana,(07005) alqueria,30
(07003) sevillana,(07006) general santander,42
(07003) sevillana,(07007) nqs - calle 38a sur,229
(07003) sevillana,(07008) nqs - calle 30 sur,80
(07003) sevillana,(07010) bosa,25
(07003) sevillana,(07101) castellana,62
(07003) sevillana,(07102) calle 75 - zona m,128
(07003) sevillana,(07103) av. chile,180
(07003) sevillana,(07104) 7 de agosto,105
(07003) sevillana,(07105) movistar arena,84
(07003) sevillana,(07106) el campin,144
(07003) sevillana,(07107) u. nacional,227
(07003) sevillana,(07108) av. el dorado,74
(07003) sevillana,(07109) cad,159
(07003) sevillana,(07110) paloquemao,195
(07003) sevillana,(07111) nqs - ricaurte,95
(07003) sevillana,(07112) comuneros,118
(07003) sevillana,(07113) santa isabel,128
(07003) sevillana,(07200) tygua-san josé,126
(07003) sevillana,(07201) guatoque -veraguas,50
(07003) sevillana,(07503) san mateo - c.c. unisur,95
(07003) sevillana,(07504) terreros,103
(07003) sevillana,(07505) leon xiii,55
(07003) sevillana,(07506) despensa,12
(07003) sevillana,(08000) portal tunal,28
(07003) sevillana,(08002) biblioteca,1
(07003) sevillana,(09000) cabecera usme,12
(07003) sevillana,(09001) molinos,10
(07003) sevillana,(09002) consuelo,2
(07003) sevillana,(09003) socorro,1
(07003) sevillana,(09004) santa lucía,21
(07003) sevillana,(09100) calle 40 sur,6
(07003) sevillana,(09101) quiroga,3
(07003) sevillana,(09103) olaya,6
(07003) sevillana,(09104) restrepo,15
(07003) sevillana,(09105) río fucha,9
(07003) sevillana,(09106) nariño,12
(07003) sevillana,(09107) hortúa,16
(07003) sevillana,(09108) hospital,14
(07003) sevillana,(09109) tercer milenio,20
(07003) sevillana,(09110) avenida jimenez,100
(07003) sevillana,(09111) calle 19,22
(07003) sevillana,(09113) calle 22,16
(07003) sevillana,(09115) calle 34,40
(07003) sevillana,(09116) avenida 39,22
(07003) sevillana,(09117) calle 45,81
(07003) sevillana,(09119) calle 57,67
(07003) sevillana,(09120) calle 63,91
(07003) sevillana,(09121) flores – areandina,120
(07003) sevillana,(09122) calle 72,1
(07003) sevillana,(09123) calle 76 - san felipe,94
(07003) sevillana,(10000) portal 20 de julio,48
(07003) sevillana,(10001) country sur,12
(07003) sevillana,(10002) av. primero de mayo,16
(07003) sevillana,(10003) ciudad jardín,8
(07003) sevillana,(10004) policarpa,19
(07003) sevillana,(10005) bicentenario,24
(07003) sevillana,(10006) san victorino - neos centro,440
(07003) sevillana,(10007) las nieves,220
(07003) sevillana,(10008) san diego,71
(07003) sevillana,(10009) museo nacional,259
(07003) sevillana,(10010) san bernardo,24
(07003) sevillana,(12000) puente aranda,3
(07003) sevillana,(12001) carrera 43 - comapan,6
(07003) sevillana,(12002) cds - carrera 32,7
(07003) sevillana,(12003) ricaurte,28
(07003) sevillana,(12004) carrera 22,35
(07003) sevillana,(12007) zona industrial,30
(07003) sevillana,(14001) la sabana,34
(07003) sevillana,(14005) las aguas - centro colombo americano,12
(07003) sevillana,(50008) corral portal dorado,7
(07003) sevillana,(57503) ampliacion san mateo,47
(07004) venecia,(07005) alqueria,51
(07004) venecia,(07006) general santander,48
(07004) venecia,(07007) nqs - calle 38a sur,435
(07004) venecia,(07008) nqs - calle 30 sur,110
(07004) venecia,(07010) bosa,142
(07004) venecia,(07101) castellana,118
(07004) venecia,(07102) calle 75 - zona m,144
(07004) venecia,(07103) av. chile,199
(07004) venecia,(07104) 7 de agosto,177
(07004) venecia,(07105) movistar arena,167
(07004) venecia,(07106) el campin,279
(07004) venecia,(07107) u. nacional,284
(07004) venecia,(07108) av. el dorado,126
(07004) venecia,(07109) cad,350
(07004) venecia,(07110) paloquemao,274
(07004) venecia,(07111) nqs - ricaurte,266
(07004) venecia,(07112) comuneros,147
(07004) venecia,(07113) santa isabel,192
(07004) venecia,(07200) tygua-san josé,111
(07004) venecia,(07201) guatoque -veraguas,53
(07004) venecia,(07503) san mateo - c.c. unisur,820
(07004) venecia,(07504) terreros,864
(07004) venecia,(07505) leon xiii,527
(07004) venecia,(07506) despensa,154
(07004) venecia,(08000) portal tunal,50
(07004) venecia,(08001) parque el tunal,3
(07004) venecia,(08002) biblioteca,1
(07004) venecia,(09000) cabecera usme,24
(07004) venecia,(09001) molinos,10
(07004) venecia,(09003) socorro,1
(07004) venecia,(09004) santa lucía,26
(07004) venecia,(09100) calle 40 sur,7
(07004) venecia,(09101) quiroga,4
(07004) venecia,(09103) olaya,19
(07004) venecia,(09104) restrepo,18
(07004) venecia,(09105) río fucha,22
(07004) venecia,(09106) nariño,15
(07004) venecia,(09107) hortúa,19
(07004) venecia,(09108) hospital,10
(07004) venecia,(09109) tercer milenio,30
(07004) venecia,(09110) avenida jimenez,177
(07004) venecia,(09111) calle 19,37
(07004) venecia,(09113) calle 22,16
(07004) venecia,(09115) calle 34,93
(07004) venecia,(09116) avenida 39,31
(07004) venecia,(09117) calle 45,160
(07004) venecia,(09119) calle 57,135
(07004) venecia,(09120) calle 63,176
(07004) venecia,(09121) flores – areandina,336
(07004) venecia,(09122) calle 72,3
(07004) venecia,(09123) calle 76 - san felipe,328
(07004) venecia,(10000) portal 20 de julio,55
(07004) venecia,(10001) country sur,17
(07004) venecia,(10002) av. primero de mayo,21
(07004) venecia,(10003) ciudad jardín,14
(07004) venecia,(10004) policarpa,20
(07004) venecia,(10005) bicentenario,50
(07004) venecia,(10006) san victorino - neos centro,421
(07004) venecia,(10007) las nieves,226
(07004) venecia,(10008) san diego,84
(07004) venecia,(10009) museo nacional,241
(07004) venecia,(10010) san bernardo,27
(07004) venecia,(12000) puente aranda,21
(07004) venecia,(12001) carrera 43 - comapan,23
(07004) venecia,(12002) cds - carrera 32,21
(07004) venecia,(12003) ricaurte,52
(07004) venecia,(12004) carrera 22,54
(07004) venecia,(12007) zona industrial,44
(07004) venecia,(14001) la sabana,67
(07004) venecia,(14005) las aguas - centro colombo americano,29
(07004) venecia,(50008) corral portal dorado,21
(07004) venecia,(57503) ampliacion san mateo,393
(07005) alqueria,(07006) general santander,36
(07005) alqueria,(07007) nqs - calle 38a sur,195
(07005) alqueria,(07008) nqs - calle 30 sur,138
(07005) alqueria,(07010) bosa,421
(07005) alqueria,(07101) castellana,77
(07005) alqueria,(07102) calle 75 - zona m,62
(07005) alqueria,(07103) av. chile,182
(07005) alqueria,(07104) 7 de agosto,122
(07005) alqueria,(07105) movistar arena,121
(07005) alqueria,(07106) el campin,248
(07005) alqueria,(07107) u. nacional,178
(07005) alqueria,(07108) av. el dorado,65
(07005) alqueria,(07109) cad,227
(07005) alqueria,(07110) paloquemao,209
(07005) alqueria,(07111) nqs - ricaurte,153
(07005) alqueria,(07112) comuneros,132
(07005) alqueria,(07113) santa isabel,187
(07005) alqueria,(07200) tygua-san josé,142
(07005) alqueria,(07201) guatoque -veraguas,57
(07005) alqueria,(07503) san mateo - c.c. unisur,853
(07005) alqueria,(07504) terreros,726
(07005) alqueria,(07505) leon xiii,205
(07005) alqueria,(07506) despensa,66
(07005) alqueria,(08000) portal tunal,42
(07005) alqueria,(08001) parque el tunal,1
(07005) alqueria,(08002) biblioteca,1
(07005) alqueria,(09000) cabecera usme,24
(07005) alqueria,(09001) molinos,20
(07005) alqueria,(09002) consuelo,3
(07005) alqueria,(09003) socorro,3
(07005) alqueria,(09004) santa lucía,15
(07005) alqueria,(09100) calle 40 sur,9
(07005) alqueria,(09101) quiroga,6
(07005) alqueria,(09103) olaya,18
(07005) alqueria,(09104) restrepo,30
(07005) alqueria,(09105) río fucha,18
(07005) alqueria,(09106) nariño,13
(07005) alqueria,(09107) hortúa,18
(07005) alqueria,(09108) hospital,6
(07005) alqueria,(09109) tercer milenio,34
(07005) alqueria,(09110) avenida jimenez,181
(07005) alqueria,(09111) calle 19,50
(07005) alqueria,(09113) calle 22,21
(07005) alqueria,(09115) calle 34,77
(07005) alqueria,(09116) avenida 39,39
(07005) alqueria,(09117) calle 45,125
(07005) alqueria,(09119) calle 57,157
(07005) alqueria,(09120) calle 63,164
(07005) alqueria,(09121) flores – areandina,237
(07005) alqueria,(09122) calle 72,2
(07005) alqueria,(09123) calle 76 - san felipe,269
(07005) alqueria,(10000) portal 20 de julio,77
(07005) alqueria,(10001) country sur,14
(07005) alqueria,(10002) av. primero de mayo,23
(07005) alqueria,(10003) ciudad jardín,9
(07005) alqueria,(10004) policarpa,44
(07005) alqueria,(10005) bicentenario,74
(07005) alqueria,(10006) san victorino - neos centro,349
(07005) alqueria,(10007) las nieves,188
(07005) alqueria,(10008) san diego,78
(07005) alqueria,(10009) museo nacional,185
(07005) alqueria,(10010) san bernardo,28
(07005) alqueria,(12000) puente aranda,11
(07005) alqueria,(12001) carrera 43 - comapan,17
(07005) alqueria,(12002) cds - carrera 32,13
(07005) alqueria,(12003) ricaurte,40
(07005) alqueria,(12004) carrera 22,51
(07005) alqueria,(12007) zona industrial,28
(07005) alqueria,(14001) la sabana,44
(07005) alqueria,(14005) las aguas - centro colombo americano,16
(07005) alqueria,(50003) corral molinos,1
(07005) alqueria,(50008) corral portal dorado,16
(07005) alqueria,(57503) ampliacion san mateo,202
(07006) general santander,(07007) nqs - calle 38a sur,65
(07006) general santander,(07008) nqs - calle 30 sur,23
(07006) general santander,(07010) bosa,87
(07006) general santander,(07101) castellana,222
(07006) general santander,(07102) calle 75 - zona m,173
(07006) general santander,(07103) av. chile,223
(07006) general santander,(07104) 7 de agosto,182
(07006) general santander,(07105) movistar arena,131
(07006) general santander,(07106) el campin,177
(07006) general santander,(07107) u. nacional,341
(07006) general santander,(07108) av. el dorado,151
(07006) general santander,(07109) cad,238
(07006) general santander,(07110) paloquemao,191
(07006) general santander,(07111) nqs - ricaurte,119
(07006) general santander,(07112) comuneros,109
(07006) general santander,(07113) santa isabel,76
(07006) general santander,(07200) tygua-san josé,31
(07006) general santander,(07201) guatoque -veraguas,17
(07006) general santander,(07503) san mateo - c.c. unisur,800
(07006) general santander,(07504) terreros,675
(07006) general santander,(07505) leon xiii,334
(07006) general santander,(07506) despensa,150
(07006) general santander,(08000) portal tunal,48
(07006) general santander,(08001) parque el tunal,1
(07006) general santander,(08002) biblioteca,2
(07006) general santander,(09000) cabecera usme,11
(07006) general santander,(09001) molinos,3
(07006) general santander,(09003) socorro,1
(07006) general santander,(09004) santa lucía,4
(07006) general santander,(09100) calle 40 sur,8
(07006) general santander,(09101) quiroga,5
(07006) general santander,(09103) olaya,7
(07006) general santander,(09104) restrepo,16
(07006) general santander,(09105) río fucha,6
(07006) general santander,(09106) nariño,3
(07006) general santander,(09107) hortúa,9
(07006) general santander,(09109) tercer milenio,8
(07006) general santander,(09110) avenida jimenez,102
(07006) general santander,(09111) calle 19,26
(07006) general santander,(09113) calle 22,9
(07006) general santander,(09115) calle 34,48
(07006) general santander,(09116) avenida 39,19
(07006) general santander,(09117) calle 45,112
(07006) general santander,(09119) calle 57,82
(07006) general santander,(09120) calle 63,133
(07006) general santander,(09121) flores – areandina,180
(07006) general santander,(09123) calle 76 - san felipe,203
(07006) general santander,(10000) portal 20 de julio,11
(07006) general santander,(10001) country sur,4
(07006) general santander,(10002) av. primero de mayo,12
(07006) general santander,(10003) ciudad jardín,2
(07006) general santander,(10004) policarpa,4
(07006) general santander,(10005) bicentenario,9
(07006) general santander,(10006) san victorino - neos centro,175
(07006) general santander,(10007) las nieves,102
(07006) general santander,(10008) san diego,43
(07006) general santander,(10009) museo nacional,147
(07006) general santander,(10010) san bernardo,7
(07006) general santander,(12000) puente aranda,14
(07006) general santander,(12001) carrera 43 - comapan,22
(07006) general santander,(12002) cds - carrera 32,9
(07006) general santander,(12003) ricaurte,22
(07006) general santander,(12004) carrera 22,23
(07006) general santander,(12007) zona industrial,31
(07006) general santander,(14001) la sabana,37
(07006) general santander,(14005) las aguas - centro colombo americano,17
(07006) general santander,(50008) corral portal dorado,14
(07006) general santander,(57503) ampliacion san mateo,323
(07007) nqs - calle 38a sur,(07008) nqs - calle 30 sur,75
(07007) nqs - calle 38a sur,(07010) bosa,331
(07007) nqs - calle 38a sur,(07101) castellana,38
(07007) nqs - calle 38a sur,(07102) calle 75 - zona m,61
(07007) nqs - calle 38a sur,(07103) av. chile,124
(07007) nqs - calle 38a sur,(07104) 7 de agosto,106
(07007) nqs - calle 38a sur,(07105) movistar arena,96
(07007) nqs - calle 38a sur,(07106) el campin,191
(07007) nqs - calle 38a sur,(07107) u. nacional,232
(07007) nqs - calle 38a sur,(07108) av. el dorado,70
(07007) nqs - calle 38a sur,(07109) cad,187
(07007) nqs - calle 38a sur,(07110) paloquemao,160
(07007) nqs - calle 38a sur,(07111) nqs - ricaurte,146
(07007) nqs - calle 38a sur,(07112) comuneros,323
(07007) nqs - calle 38a sur,(07113) santa isabel,337
(07007) nqs - calle 38a sur,(07200) tygua-san josé,130
(07007) nqs - calle 38a sur,(07201) guatoque -veraguas,61
(07007) nqs - calle 38a sur,(07503) san mateo - c.c. unisur,1039
(07007) nqs - calle 38a sur,(07504) terreros,780
(07007) nqs - calle 38a sur,(07505) leon xiii,343
(07007) nqs - calle 38a sur,(07506) despensa,96
(07007) nqs - calle 38a sur,(08000) portal tunal,89
(07007) nqs - calle 38a sur,(08001) parque el tunal,7
(07007) nqs - calle 38a sur,(08002) biblioteca,6
(07007) nqs - calle 38a sur,(09000) cabecera usme,59
(07007) nqs - calle 38a sur,(09001) molinos,35
(07007) nqs - calle 38a sur,(09002) consuelo,9
(07007) nqs - calle 38a sur,(09003) socorro,3
(07007) nqs - calle 38a sur,(09004) santa lucía,21
(07007) nqs - calle 38a sur,(09100) calle 40 sur,14
(07007) nqs - calle 38a sur,(09101) quiroga,10
(07007) nqs - calle 38a sur,(09103) olaya,33
(07007) nqs - calle 38a sur,(09104) restrepo,28
(07007) nqs - calle 38a sur,(09105) río fucha,18
(07007) nqs - calle 38a sur,(09106) nariño,11
(07007) nqs - calle 38a sur,(09107) hortúa,24
(07007) nqs - calle 38a sur,(09108) hospital,10
(07007) nqs - calle 38a sur,(09109) tercer milenio,29
(07007) nqs - calle 38a sur,(09110) avenida jimenez,117
(07007) nqs - calle 38a sur,(09111) calle 19,38
(07007) nqs - calle 38a sur,(09113) calle 22,23
(07007) nqs - calle 38a sur,(09115) calle 34,56
(07007) nqs - calle 38a sur,(09116) avenida 39,32
(07007) nqs - calle 38a sur,(09117) calle 45,103
(07007) nqs - calle 38a sur,(09119) calle 57,86
(07007) nqs - calle 38a sur,(09120) calle 63,107
(07007) nqs - calle 38a sur,(09121) flores – areandina,131
(07007) nqs - calle 38a sur,(09123) calle 76 - san felipe,111
(07007) nqs - calle 38a sur,(10000) portal 20 de julio,113
(07007) nqs - calle 38a sur,(10001) country sur,36
(07007) nqs - calle 38a sur,(10002) av. primero de mayo,42
(07007) nqs - calle 38a sur,(10003) ciudad jardín,13
(07007) nqs - calle 38a sur,(10004) policarpa,21
(07007) nqs - calle 38a sur,(10005) bicentenario,38
(07007) nqs - calle 38a sur,(10006) san victorino - neos centro,447
(07007) nqs - calle 38a sur,(10007) las nieves,251
(07007) nqs - calle 38a sur,(10008) san diego,114
(07007) nqs - calle 38a sur,(10009) museo nacional,266
(07007) nqs - calle 38a sur,(10010) san bernardo,32
(07007) nqs - calle 38a sur,(12000) puente aranda,8
(07007) nqs - calle 38a sur,(12001) carrera 43 - comapan,26
(07007) nqs - calle 38a sur,(12002) cds - carrera 32,9
(07007) nqs - calle 38a sur,(12003) ricaurte,21
(07007) nqs - calle 38a sur,(12004) carrera 22,24
(07007) nqs - calle 38a sur,(12007) zona industrial,22
(07007) nqs - calle 38a sur,(14001) la sabana,37
(07007) nqs - calle 38a sur,(14005) las aguas - centro colombo americano,23
(07007) nqs - calle 38a sur,(50003) corral molinos,1
(07007) nqs - calle 38a sur,(50008) corral portal dorado,31
(07007) nqs - calle 38a sur,(57503) ampliacion san mateo,361
(07008) nqs - calle 30 sur,(07010) bosa,254
(07008) nqs - calle 30 sur,(07101) castellana,45
(07008) nqs - calle 30 sur,(07102) calle 75 - zona m,43
(07008) nqs - calle 30 sur,(07103) av. chile,90
(07008) nqs - calle 30 sur,(07104) 7 de agosto,81
(07008) nqs - calle 30 sur,(07105) movistar arena,92
(07008) nqs - calle 30 sur,(07106) el campin,208
(07008) nqs - calle 30 sur,(07107) u. nacional,165
(07008) nqs - calle 30 sur,(07108) av. el dorado,73
(07008) nqs - calle 30 sur,(07109) cad,155
(07008) nqs - calle 30 sur,(07110) paloquemao,155
(07008) nqs - calle 30 sur,(07111) nqs - ricaurte,54
(07008) nqs - calle 30 sur,(07112) comuneros,59
(07008) nqs - calle 30 sur,(07113) santa isabel,50
(07008) nqs - calle 30 sur,(07200) tygua-san josé,58
(07008) nqs - calle 30 sur,(07201) guatoque -veraguas,28
(07008) nqs - calle 30 sur,(07503) san mateo - c.c. unisur,686
(07008) nqs - calle 30 sur,(07504) terreros,484
(07008) nqs - calle 30 sur,(07505) leon xiii,216
(07008) nqs - calle 30 sur,(07506) despensa,52
(07008) nqs - calle 30 sur,(08000) portal tunal,26
(07008) nqs - calle 30 sur,(08001) parque el tunal,1
(07008) nqs - calle 30 sur,(09000) cabecera usme,27
(07008) nqs - calle 30 sur,(09001) molinos,16
(07008) nqs - calle 30 sur,(09002) consuelo,1
(07008) nqs - calle 30 sur,(09003) socorro,3
(07008) nqs - calle 30 sur,(09004) santa lucía,7
(07008) nqs - calle 30 sur,(09100) calle 40 sur,5
(07008) nqs - calle 30 sur,(09101) quiroga,2
(07008) nqs - calle 30 sur,(09103) olaya,3
(07008) nqs - calle 30 sur,(09104) restrepo,15
(07008) nqs - calle 30 sur,(09105) río fucha,8
(07008) nqs - calle 30 sur,(09106) nariño,3
(07008) nqs - calle 30 sur,(09107) hortúa,8
(07008) nqs - calle 30 sur,(09108) hospital,1
(07008) nqs - calle 30 sur,(09109) tercer milenio,10
(07008) nqs - calle 30 sur,(09110) avenida jimenez,76
(07008) nqs - calle 30 sur,(09111) calle 19,22
(07008) nqs - calle 30 sur,(09113) calle 22,13
(07008) nqs - calle 30 sur,(09115) calle 34,55
(07008) nqs - calle 30 sur,(09116) avenida 39,29
(07008) nqs - calle 30 sur,(09117) calle 45,78
(07008) nqs - calle 30 sur,(09119) calle 57,81
(07008) nqs - calle 30 sur,(09120) calle 63,99
(07008) nqs - calle 30 sur,(09121) flores – areandina,173
(07008) nqs - calle 30 sur,(09122) calle 72,1
(07008) nqs - calle 30 sur,(09123) calle 76 - san felipe,163
(07008) nqs - calle 30 sur,(10000) portal 20 de julio,24
(07008) nqs - calle 30 sur,(10001) country sur,11
(07008) nqs - calle 30 sur,(10002) av. primero de mayo,8
(07008) nqs - calle 30 sur,(10003) ciudad jardín,5
(07008) nqs - calle 30 sur,(10004) policarpa,11
(07008) nqs - calle 30 sur,(10005) bicentenario,26
(07008) nqs - calle 30 sur,(10006) san victorino - neos centro,219
(07008) nqs - calle 30 sur,(10007) las nieves,121
(07008) nqs - calle 30 sur,(10008) san diego,45
(07008) nqs - calle 30 sur,(10009) museo nacional,110
(07008) nqs - calle 30 sur,(10010) san bernardo,12
(07008) nqs - calle 30 sur,(12000) puente aranda,9
(07008) nqs - calle 30 sur,(12001) carrera 43 - comapan,11
(07008) nqs - calle 30 sur,(12002) cds - carrera 32,5
(07008) nqs - calle 30 sur,(12003) ricaurte,11
(07008) nqs - calle 30 sur,(12004) carrera 22,26
(07008) nqs - calle 30 sur,(12007) zona industrial,16
(07008) nqs - calle 30 sur,(14001) la sabana,21
(07008) nqs - calle 30 sur,(14005) las aguas - centro colombo americano,17
(07008) nqs - calle 30 sur,(50008) corral portal dorado,11
(07008) nqs - calle 30 sur,(57503) ampliacion san mateo,186
(07010) bosa,(07101) castellana,217
(07010) bosa,(07102) calle 75 - zona m,210
(07010) bosa,(07103) av. chile,304
(07010) bosa,(07104) 7 de agosto,468
(07010) bosa,(07105) movistar arena,212
(07010) bosa,(07106) el campin,561
(07010) bosa,(07107) u. nacional,433
(07010) bosa,(07108) av. el dorado,113
(07010) bosa,(07109) cad,359
(07010) bosa,(07110) paloquemao,582
(07010) bosa,(07111) nqs - ricaurte,259
(07010) bosa,(07112) comuneros,574
(07010) bosa,(07113) santa isabel,189
(07010) bosa,(07200) tygua-san josé,370
(07010) bosa,(07201) guatoque -veraguas,178
(07010) bosa,(07503) san mateo - c.c. unisur,416
(07010) bosa,(07504) terreros,380
(07010) bosa,(07505) leon xiii,271
(07010) bosa,(07506) despensa,41
(07010) bosa,(08000) portal tunal,38
(07010) bosa,(08001) parque el tunal,4
(07010) bosa,(08002) biblioteca,6
(07010) bosa,(09000) cabecera usme,30
(07010) bosa,(09001) molinos,46
(07010) bosa,(09002) consuelo,1
(07010) bosa,(09003) socorro,5
(07010) bosa,(09004) santa lucía,28
(07010) bosa,(09100) calle 40 sur,19
(07010) bosa,(09101) quiroga,9
(07010) bosa,(09103) olaya,28
(07010) bosa,(09104) restrepo,24
(07010) bosa,(09105) río fucha,30
(07010) bosa,(09106) nariño,27
(07010) bosa,(09107) hortúa,43
(07010) bosa,(09108) hospital,14
(07010) bosa,(09109) tercer milenio,41
