Source,Target,Weight
(07003) sevillana,(07109) cad,129
(07003) sevillana,(07110) paloquemao,193
(07003) sevillana,(07111) nqs - ricaurte,105
(07003) sevillana,(07112) comuneros,109
(07003) sevillana,(07113) santa isabel,116
(07003) sevillana,(07200) tygua-san josé,137
(07003) sevillana,(07201) guatoque -veraguas,39
(07003) sevillana,(07503) san mateo - c.c. unisur,127
(07003) sevillana,(07504) terreros,126
(07003) sevillana,(07505) leon xiii,78
(07003) sevillana,(07506) despensa,23
(07003) sevillana,(08000) portal tunal,24
(07003) sevillana,(08001) parque el tunal,1
(07003) sevillana,(09000) cabecera usme,12
(07003) sevillana,(09001) molinos,8
(07003) sevillana,(09002) consuelo,1
(07003) sevillana,(09003) socorro,3
(07003) sevillana,(09004) santa lucía,10
(07003) sevillana,(09005) danubio,3
(07003) sevillana,(09100) calle 40 sur,7
(07003) sevillana,(09101) quiroga,4
(07003) sevillana,(09103) olaya,9
(07003) sevillana,(09104) restrepo,19
(07003) sevillana,(09105) río fucha,16
(07003) sevillana,(09106) nariño,12
(07003) sevillana,(09107) hortúa,19
(07003) sevillana,(09108) hospital,10
(07003) sevillana,(09110) avenida jimenez,114
(07003) sevillana,(09113) calle 22,28
(07003) sevillana,(09115) calle 34 - fondo nacional de garantias,56
(07003) sevillana,(09116) avenida 39,31
(07003) sevillana,(09117) calle 45,72
(07003) sevillana,(09119) calle 57,107
(07003) sevillana,(09121) flores – areandina,143
(07003) sevillana,(09123) calle 76 - san felipe,131
(07003) sevillana,(10000) portal 20 de julio,38
(07003) sevillana,(10001) country sur,14
(07003) sevillana,(10002) av. primero de mayo,24
(07003) sevillana,(10003) ciudad jardín,5
(07003) sevillana,(10004) policarpa,17
(07003) sevillana,(10005) bicentenario,29
(07003) sevillana,(10006) san victorino - neos centro,437
(07003) sevillana,(10007) las nieves,226
(07003) sevillana,(10008) san diego,68
(07003) sevillana,(10009) museo nacional - fng,263
(07003) sevillana,(10010) san bernardo,31
(07003) sevillana,(12000) puente aranda,4
(07003) sevillana,(12001) carrera 43 - comapan,7
(07003) sevillana,(12002) cds - carrera 32,7
(07003) sevillana,(12003) ricaurte,39
(07003) sevillana,(12004) carrera 22,44
(07003) sevillana,(12007) zona industrial,16
(07003) sevillana,(14001) la sabana,43
(07003) sevillana,(14004) museo del oro,67
(07003) sevillana,(14005) las aguas - centro colombo americano,48
(07003) sevillana,(50008) corral portal dorado,9
(07003) sevillana,(57503) ampliacion san mateo,50
(07004) venecia,(07005) alqueria,41
(07004) venecia,(07006) general santander,48
(07004) venecia,(07007) nqs - calle 38a sur,438
(07004) venecia,(07008) nqs - calle 30 sur,121
(07004) venecia,(07010) bosa,161
(07004) venecia,(07101) castellana,141
(07004) venecia,(07102) calle 75 - zona m,125
(07004) venecia,(07103) av. chile,213
(07004) venecia,(07104) 7 de agosto,179
(07004) venecia,(07105) movistar arena,206
(07004) venecia,(07106) el campin,276
(07004) venecia,(07107) u. nacional,357
(07004) venecia,(07108) av. el dorado,81
(07004) venecia,(07109) cad,354
(07004) venecia,(07110) paloquemao,265
(07004) venecia,(07111) nqs - ricaurte,277
(07004) venecia,(07112) comuneros,145
(07004) venecia,(07113) santa isabel,180
(07004) venecia,(07200) tygua-san josé,139
(07004) venecia,(07201) guatoque -veraguas,57
(07004) venecia,(07503) san mateo - c.c. unisur,964
(07004) venecia,(07504) terreros,999
(07004) venecia,(07505) leon xiii,608
(07004) venecia,(07506) despensa,187
(07004) venecia,(08000) portal tunal,81
(07004) venecia,(08001) parque el tunal,5
(07004) venecia,(08002) biblioteca,2
(07004) venecia,(09000) cabecera usme,26
(07004) venecia,(09001) molinos,16
(07004) venecia,(09002) consuelo,1
(07004) venecia,(09003) socorro,2
(07004) venecia,(09004) santa lucía,17
(07004) venecia,(09005) danubio,3
(07004) venecia,(09100) calle 40 sur,10
(07004) venecia,(09101) quiroga,7
(07004) venecia,(09103) olaya,17
(07004) venecia,(09104) restrepo,28
(07004) venecia,(09105) río fucha,20
(07004) venecia,(09106) nariño,13
(07004) venecia,(09107) hortúa,16
(07004) venecia,(09108) hospital,11
(07004) venecia,(09110) avenida jimenez,224
(07004) venecia,(09113) calle 22,46
(07004) venecia,(09115) calle 34 - fondo nacional de garantias,106
(07004) venecia,(09116) avenida 39,75
(07004) venecia,(09117) calle 45,169
(07004) venecia,(09119) calle 57,212
(07004) venecia,(09121) flores – areandina,420
(07004) venecia,(09123) calle 76 - san felipe,400
(07004) venecia,(10000) portal 20 de julio,46
(07004) venecia,(10001) country sur,24
(07004) venecia,(10002) av. primero de mayo,26
(07004) venecia,(10003) ciudad jardín,14
(07004) venecia,(10004) policarpa,21
(07004) venecia,(10005) bicentenario,56
(07004) venecia,(10006) san victorino - neos centro,439
(07004) venecia,(10007) las nieves,251
(07004) venecia,(10008) san diego,93
(07004) venecia,(10009) museo nacional - fng,265
(07004) venecia,(10010) san bernardo,32
(07004) venecia,(12000) puente aranda,14
(07004) venecia,(12001) carrera 43 - comapan,24
(07004) venecia,(12002) cds - carrera 32,17
(07004) venecia,(12003) ricaurte,48
(07004) venecia,(12004) carrera 22,53
(07004) venecia,(12007) zona industrial,42
(07004) venecia,(14001) la sabana,101
(07004) venecia,(14004) museo del oro,97
(07004) venecia,(14005) las aguas - centro colombo americano,71
(07004) venecia,(50008) corral portal dorado,21
(07004) venecia,(57503) ampliacion san mateo,442
(07005) alqueria,(07006) general santander,34
(07005) alqueria,(07007) nqs - calle 38a sur,218
(07005) alqueria,(07008) nqs - calle 30 sur,136
(07005) alqueria,(07010) bosa,465
(07005) alqueria,(07101) castellana,93
(07005) alqueria,(07102) calle 75 - zona m,84
(07005) alqueria,(07103) av. chile,175
(07005) alqueria,(07104) 7 de agosto,141
(07005) alqueria,(07105) movistar arena,122
(07005) alqueria,(07106) el campin,311
(07005) alqueria,(07107) u. nacional,215
(07005) alqueria,(07108) av. el dorado,84
(07005) alqueria,(07109) cad,207
(07005) alqueria,(07110) paloquemao,227
(07005) alqueria,(07111) nqs - ricaurte,171
(07005) alqueria,(07112) comuneros,139
(07005) alqueria,(07113) santa isabel,222
(07005) alqueria,(07200) tygua-san josé,152
(07005) alqueria,(07201) guatoque -veraguas,58
(07005) alqueria,(07503) san mateo - c.c. unisur,979
(07005) alqueria,(07504) terreros,842
(07005) alqueria,(07505) leon xiii,260
(07005) alqueria,(07506) despensa,82
(07005) alqueria,(08000) portal tunal,50
(07005) alqueria,(08001) parque el tunal,3
(07005) alqueria,(08002) biblioteca,5
(07005) alqueria,(09000) cabecera usme,23
(07005) alqueria,(09001) molinos,7
(07005) alqueria,(09002) consuelo,4
(07005) alqueria,(09003) socorro,1
(07005) alqueria,(09004) santa lucía,16
(07005) alqueria,(09005) danubio,6
(07005) alqueria,(09100) calle 40 sur,11
(07005) alqueria,(09101) quiroga,8
(07005) alqueria,(09103) olaya,22
(07005) alqueria,(09104) restrepo,24
(07005) alqueria,(09105) río fucha,24
(07005) alqueria,(09106) nariño,18
(07005) alqueria,(09107) hortúa,47
(07005) alqueria,(09108) hospital,8
(07005) alqueria,(09110) avenida jimenez,189
(07005) alqueria,(09113) calle 22,61
(07005) alqueria,(09115) calle 34 - fondo nacional de garantias,96
(07005) alqueria,(09116) avenida 39,84
(07005) alqueria,(09117) calle 45,144
(07005) alqueria,(09119) calle 57,232
(07005) alqueria,(09121) flores – areandina,363
(07005) alqueria,(09123) calle 76 - san felipe,311
(07005) alqueria,(10000) portal 20 de julio,81
(07005) alqueria,(10001) country sur,36
(07005) alqueria,(10002) av. primero de mayo,25
(07005) alqueria,(10003) ciudad jardín,7
(07005) alqueria,(10004) policarpa,36
(07005) alqueria,(10005) bicentenario,76
(07005) alqueria,(10006) san victorino - neos centro,401
(07005) alqueria,(10007) las nieves,209
(07005) alqueria,(10008) san diego,77
(07005) alqueria,(10009) museo nacional - fng,200
(07005) alqueria,(10010) san bernardo,32
(07005) alqueria,(12000) puente aranda,5
(07005) alqueria,(12001) carrera 43 - comapan,20
(07005) alqueria,(12002) cds - carrera 32,17
(07005) alqueria,(12003) ricaurte,54
(07005) alqueria,(12004) carrera 22,53
(07005) alqueria,(12007) zona industrial,33
(07005) alqueria,(14001) la sabana,52
(07005) alqueria,(14004) museo del oro,93
(07005) alqueria,(14005) las aguas - centro colombo americano,83
(07005) alqueria,(50008) corral portal dorado,17
(07005) alqueria,(57503) ampliacion san mateo,232
(07006) general santander,(07007) nqs - calle 38a sur,73
(07006) general santander,(07008) nqs - calle 30 sur,24
(07006) general santander,(07010) bosa,102
(07006) general santander,(07101) castellana,282
(07006) general santander,(07102) calle 75 - zona m,228
(07006) general santander,(07103) av. chile,232
(07006) general santander,(07104) 7 de agosto,203
(07006) general santander,(07105) movistar arena,169
(07006) general santander,(07106) el campin,183
(07006) general santander,(07107) u. nacional,455
(07006) general santander,(07108) av. el dorado,133
(07006) general santander,(07109) cad,271
(07006) general santander,(07110) paloquemao,200
(07006) general santander,(07111) nqs - ricaurte,127
(07006) general santander,(07112) comuneros,133
(07006) general santander,(07113) santa isabel,80
(07006) general santander,(07200) tygua-san josé,50
(07006) general santander,(07201) guatoque -veraguas,19
(07006) general santander,(07503) san mateo - c.c. unisur,781
(07006) general santander,(07504) terreros,727
(07006) general santander,(07505) leon xiii,415
(07006) general santander,(07506) despensa,136
(07006) general santander,(08000) portal tunal,48
(07006) general santander,(08001) parque el tunal,3
(07006) general santander,(08002) biblioteca,6
(07006) general santander,(09000) cabecera usme,15
(07006) general santander,(09001) molinos,5
(07006) general santander,(09002) consuelo,2
(07006) general santander,(09003) socorro,2
(07006) general santander,(09004) santa lucía,7
(07006) general santander,(09005) danubio,3
(07006) general santander,(09100) calle 40 sur,23
(07006) general santander,(09101) quiroga,3
(07006) general santander,(09103) olaya,7
(07006) general santander,(09104) restrepo,23
(07006) general santander,(09105) río fucha,17
(07006) general santander,(09106) nariño,12
(07006) general santander,(09107) hortúa,20
(07006) general santander,(09108) hospital,7
(07006) general santander,(09110) avenida jimenez,101
(07006) general santander,(09113) calle 22,29
(07006) general santander,(09115) calle 34 - fondo nacional de garantias,52
(07006) general santander,(09116) avenida 39,44
(07006) general santander,(09117) calle 45,126
(07006) general santander,(09119) calle 57,129
(07006) general santander,(09121) flores – areandina,277
(07006) general santander,(09123) calle 76 - san felipe,273
(07006) general santander,(10000) portal 20 de julio,10
(07006) general santander,(10001) country sur,6
(07006) general santander,(10002) av. primero de mayo,13
(07006) general santander,(10003) ciudad jardín,2
(07006) general santander,(10004) policarpa,2
(07006) general santander,(10005) bicentenario,10
(07006) general santander,(10006) san victorino - neos centro,224
(07006) general santander,(10007) las nieves,107
(07006) general santander,(10008) san diego,53
(07006) general santander,(10009) museo nacional - fng,184
(07006) general santander,(10010) san bernardo,11
(07006) general santander,(12000) puente aranda,10
(07006) general santander,(12001) carrera 43 - comapan,27
(07006) general santander,(12002) cds - carrera 32,10
(07006) general santander,(12003) ricaurte,28
(07006) general santander,(12004) carrera 22,24
(07006) general santander,(12007) zona industrial,40
(07006) general santander,(14001) la sabana,44
(07006) general santander,(14004) museo del oro,80
(07006) general santander,(14005) las aguas - centro colombo americano,74
(07006) general santander,(50008) corral portal dorado,16
(07006) general santander,(57503) ampliacion san mateo,313
(07007) nqs - calle 38a sur,(07008) nqs - calle 30 sur,50
(07007) nqs - calle 38a sur,(07010) bosa,356
(07007) nqs - calle 38a sur,(07101) castellana,46
(07007) nqs - calle 38a sur,(07102) calle 75 - zona m,56
(07007) nqs - calle 38a sur,(07103) av. chile,139
(07007) nqs - calle 38a sur,(07104) 7 de agosto,121
(07007) nqs - calle 38a sur,(07105) movistar arena,137
(07007) nqs - calle 38a sur,(07106) el campin,194
(07007) nqs - calle 38a sur,(07107) u. nacional,238
(07007) nqs - calle 38a sur,(07108) av. el dorado,71
(07007) nqs - calle 38a sur,(07109) cad,195
(07007) nqs - calle 38a sur,(07110) paloquemao,212
(07007) nqs - calle 38a sur,(07111) nqs - ricaurte,113
(07007) nqs - calle 38a sur,(07112) comuneros,337
(07007) nqs - calle 38a sur,(07113) santa isabel,314
(07007) nqs - calle 38a sur,(07200) tygua-san josé,137
(07007) nqs - calle 38a sur,(07201) guatoque -veraguas,73
(07007) nqs - calle 38a sur,(07503) san mateo - c.c. unisur,1032
(07007) nqs - calle 38a sur,(07504) terreros,844
(07007) nqs - calle 38a sur,(07505) leon xiii,330
(07007) nqs - calle 38a sur,(07506) despensa,119
(07007) nqs - calle 38a sur,(08000) portal tunal,74
(07007) nqs - calle 38a sur,(08001) parque el tunal,5
(07007) nqs - calle 38a sur,(08002) biblioteca,4
(07007) nqs - calle 38a sur,(09000) cabecera usme,74
(07007) nqs - calle 38a sur,(09001) molinos,43
(07007) nqs - calle 38a sur,(09002) consuelo,8
(07007) nqs - calle 38a sur,(09003) socorro,4
(07007) nqs - calle 38a sur,(09004) santa lucía,21
(07007) nqs - calle 38a sur,(09005) danubio,12
(07007) nqs - calle 38a sur,(09100) calle 40 sur,17
(07007) nqs - calle 38a sur,(09101) quiroga,4
(07007) nqs - calle 38a sur,(09103) olaya,21
(07007) nqs - calle 38a sur,(09104) restrepo,38
(07007) nqs - calle 38a sur,(09105) río fucha,18
(07007) nqs - calle 38a sur,(09106) nariño,14
(07007) nqs - calle 38a sur,(09107) hortúa,23
(07007) nqs - calle 38a sur,(09108) hospital,8
(07007) nqs - calle 38a sur,(09110) avenida jimenez,109
(07007) nqs - calle 38a sur,(09113) calle 22,31
(07007) nqs - calle 38a sur,(09115) calle 34 - fondo nacional de garantias,77
(07007) nqs - calle 38a sur,(09116) avenida 39,43
(07007) nqs - calle 38a sur,(09117) calle 45,104
(07007) nqs - calle 38a sur,(09119) calle 57,95
(07007) nqs - calle 38a sur,(09121) flores – areandina,180
(07007) nqs - calle 38a sur,(09123) calle 76 - san felipe,143
(07007) nqs - calle 38a sur,(10000) portal 20 de julio,116
(07007) nqs - calle 38a sur,(10001) country sur,43
(07007) nqs - calle 38a sur,(10002) av. primero de mayo,49
(07007) nqs - calle 38a sur,(10003) ciudad jardín,15
(07007) nqs - calle 38a sur,(10004) policarpa,14
(07007) nqs - calle 38a sur,(10005) bicentenario,29
(07007) nqs - calle 38a sur,(10006) san victorino - neos centro,512
(07007) nqs - calle 38a sur,(10007) las nieves,259
(07007) nqs - calle 38a sur,(10008) san diego,121
(07007) nqs - calle 38a sur,(10009) museo nacional - fng,357
(07007) nqs - calle 38a sur,(10010) san bernardo,30
(07007) nqs - calle 38a sur,(12000) puente aranda,8
(07007) nqs - calle 38a sur,(12001) carrera 43 - comapan,28
(07007) nqs - calle 38a sur,(12002) cds - carrera 32,8
(07007) nqs - calle 38a sur,(12003) ricaurte,29
(07007) nqs - calle 38a sur,(12004) carrera 22,29
(07007) nqs - calle 38a sur,(12007) zona industrial,18
(07007) nqs - calle 38a sur,(14001) la sabana,27
(07007) nqs - calle 38a sur,(14004) museo del oro,69
(07007) nqs - calle 38a sur,(14005) las aguas - centro colombo americano,68
(07007) nqs - calle 38a sur,(50008) corral portal dorado,18
(07007) nqs - calle 38a sur,(57503) ampliacion san mateo,322
(07008) nqs - calle 30 sur,(07010) bosa,343
(07008) nqs - calle 30 sur,(07101) castellana,49
(07008) nqs - calle 30 sur,(07102) calle 75 - zona m,60
(07008) nqs - calle 30 sur,(07103) av. chile,121
(07008) nqs - calle 30 sur,(07104) 7 de agosto,80
(07008) nqs - calle 30 sur,(07105) movistar arena,75
(07008) nqs - calle 30 sur,(07106) el campin,183
(07008) nqs - calle 30 sur,(07107) u. nacional,198
(07008) nqs - calle 30 sur,(07108) av. el dorado,67
(07008) nqs - calle 30 sur,(07109) cad,184
(07008) nqs - calle 30 sur,(07110) paloquemao,153
(07008) nqs - calle 30 sur,(07111) nqs - ricaurte,79
(07008) nqs - calle 30 sur,(07112) comuneros,62
(07008) nqs - calle 30 sur,(07113) santa isabel,41
(07008) nqs - calle 30 sur,(07200) tygua-san josé,74
(07008) nqs - calle 30 sur,(07201) guatoque -veraguas,29
(07008) nqs - calle 30 sur,(07503) san mateo - c.c. unisur,773
(07008) nqs - calle 30 sur,(07504) terreros,596
(07008) nqs - calle 30 sur,(07505) leon xiii,207
(07008) nqs - calle 30 sur,(07506) despensa,62
(07008) nqs - calle 30 sur,(08000) portal tunal,44
(07008) nqs - calle 30 sur,(08001) parque el tunal,1
(07008) nqs - calle 30 sur,(08002) biblioteca,1
(07008) nqs - calle 30 sur,(09000) cabecera usme,35
(07008) nqs - calle 30 sur,(09001) molinos,12
(07008) nqs - calle 30 sur,(09002) consuelo,1
(07008) nqs - calle 30 sur,(09003) socorro,2
(07008) nqs - calle 30 sur,(09004) santa lucía,9
(07008) nqs - calle 30 sur,(09005) danubio,3
(07008) nqs - calle 30 sur,(09100) calle 40 sur,9
(07008) nqs - calle 30 sur,(09101) quiroga,1
(07008) nqs - calle 30 sur,(09103) olaya,7
(07008) nqs - calle 30 sur,(09104) restrepo,15
(07008) nqs - calle 30 sur,(09105) río fucha,1
(07008) nqs - calle 30 sur,(09106) nariño,9
(07008) nqs - calle 30 sur,(09107) hortúa,15
(07008) nqs - calle 30 sur,(09108) hospital,6
(07008) nqs - calle 30 sur,(09110) avenida jimenez,92
(07008) nqs - calle 30 sur,(09113) calle 22,31
(07008) nqs - calle 30 sur,(09115) calle 34 - fondo nacional de garantias,52
(07008) nqs - calle 30 sur,(09116) avenida 39,32
(07008) nqs - calle 30 sur,(09117) calle 45,100
(07008) nqs - calle 30 sur,(09119) calle 57,114
(07008) nqs - calle 30 sur,(09121) flores – areandina,213
(07008) nqs - calle 30 sur,(09123) calle 76 - san felipe,245
(07008) nqs - calle 30 sur,(10000) portal 20 de julio,23
(07008) nqs - calle 30 sur,(10001) country sur,9
(07008) nqs - calle 30 sur,(10002) av. primero de mayo,15
(07008) nqs - calle 30 sur,(10003) ciudad jardín,4
(07008) nqs - calle 30 sur,(10004) policarpa,7
(07008) nqs - calle 30 sur,(10005) bicentenario,43
(07008) nqs - calle 30 sur,(10006) san victorino - neos centro,236
(07008) nqs - calle 30 sur,(10007) las nieves,121
(07008) nqs - calle 30 sur,(10008) san diego,54
(07008) nqs - calle 30 sur,(10009) museo nacional - fng,119
(07008) nqs - calle 30 sur,(10010) san bernardo,18
(07008) nqs - calle 30 sur,(12000) puente aranda,12
(07008) nqs - calle 30 sur,(12001) carrera 43 - comapan,13
(07008) nqs - calle 30 sur,(12002) cds - carrera 32,5
(07008) nqs - calle 30 sur,(12003) ricaurte,19
(07008) nqs - calle 30 sur,(12004) carrera 22,24
(07008) nqs - calle 30 sur,(12007) zona industrial,17
(07008) nqs - calle 30 sur,(14001) la sabana,38
(07008) nqs - calle 30 sur,(14004) museo del oro,65
(07008) nqs - calle 30 sur,(14005) las aguas - centro colombo americano,56
(07008) nqs - calle 30 sur,(50008) corral portal dorado,11
(07008) nqs - calle 30 sur,(57503) ampliacion san mateo,158
(07010) bosa,(07101) castellana,244
(07010) bosa,(07102) calle 75 - zona m,241
(07010) bosa,(07103) av. chile,326
(07010) bosa,(07104) 7 de agosto,513
(07010) bosa,(07105) movistar arena,234
(07010) bosa,(07106) el campin,608
(07010) bosa,(07107) u. nacional,571
(07010) bosa,(07108) av. el dorado,127
(07010) bosa,(07109) cad,365
(07010) bosa,(07110) paloquemao,638
(07010) bosa,(07111) nqs - ricaurte,261
(07010) bosa,(07112) comuneros,595
(07010) bosa,(07113) santa isabel,211
(07010) bosa,(07200) tygua-san josé,417
(07010) bosa,(07201) guatoque -veraguas,192
(07010) bosa,(07503) san mateo - c.c. unisur,518
(07010) bosa,(07504) terreros,472
(07010) bosa,(07505) leon xiii,354
(07010) bosa,(07506) despensa,41
(07010) bosa,(08000) portal tunal,33
(07010) bosa,(08001) parque el tunal,2
(07010) bosa,(08002) biblioteca,5
(07010) bosa,(09000) cabecera usme,34
(07010) bosa,(09001) molinos,38
(07010) bosa,(09002) consuelo,4
(07010) bosa,(09003) socorro,6
(07010) bosa,(09004) santa lucía,31
(07010) bosa,(09005) danubio,13
(07010) bosa,(09100) calle 40 sur,20
(07010) bosa,(09101) quiroga,17
(07010) bosa,(09103) olaya,38
(07010) bosa,(09104) restrepo,34
(07010) bosa,(09105) río fucha,49
(07010) bosa,(09106) nariño,30
(07010) bosa,(09107) hortúa,84
(07010) bosa,(09108) hospital,24
(07010) bosa,(09110) avenida jimenez,280
(07010) bosa,(09113) calle 22,73
(07010) bosa,(09115) calle 34 - fondo nacional de garantias,156
(07010) bosa,(09116) avenida 39,102
(07010) bosa,(09117) calle 45,238
(07010) bosa,(09119) calle 57,240
(07010) bosa,(09121) flores – areandina,422
(07010) bosa,(09123) calle 76 - san felipe,333
(07010) bosa,(10000) portal 20 de julio,134
(07010) bosa,(10001) country sur,75
(07010) bosa,(10002) av. primero de mayo,88
(07010) bosa,(10003) ciudad jardín,25
(07010) bosa,(10004) policarpa,72
(07010) bosa,(10005) bicentenario,190
(07010) bosa,(10006) san victorino - neos centro,657
(07010) bosa,(10007) las nieves,344
(07010) bosa,(10008) san diego,92
(07010) bosa,(10009) museo nacional - fng,379
(07010) bosa,(10010) san bernardo,125
(07010) bosa,(12000) puente aranda,20
(07010) bosa,(12001) carrera 43 - comapan,38
(07010) bosa,(12002) cds - carrera 32,34
(07010) bosa,(12003) ricaurte,96
(07010) bosa,(12004) carrera 22,73
(07010) bosa,(12007) zona industrial,61
(07010) bosa,(14001) la sabana,71
(07010) bosa,(14004) museo del oro,91
(07010) bosa,(14005) las aguas - centro colombo americano,101
(07010) bosa,(50008) corral portal dorado,15
(07010) bosa,(57503) ampliacion san mateo,238
(07101) castellana,(07102) calle 75 - zona m,25
(07101) castellana,(07103) av. chile,26
(07101) castellana,(07104) 7 de agosto,30
(07101) castellana,(07105) movistar arena,25
(07101) castellana,(07106) el campin,23
(07101) castellana,(07107) u. nacional,70
(07101) castellana,(07108) av. el dorado,37
(07101) castellana,(07109) cad,31
(07101) castellana,(07110) paloquemao,84
(07101) castellana,(07111) nqs - ricaurte,61
(07101) castellana,(07112) comuneros,241
(07101) castellana,(07113) santa isabel,96
(07101) castellana,(07200) tygua-san josé,65
(07101) castellana,(07201) guatoque -veraguas,26
(07101) castellana,(07503) san mateo - c.c. unisur,502
(07101) castellana,(07504) terreros,359
(07101) castellana,(07505) leon xiii,136
(07101) castellana,(07506) despensa,35
(07101) castellana,(08000) portal tunal,362
(07101) castellana,(08001) parque el tunal,16
(07101) castellana,(08002) biblioteca,21
(07101) castellana,(09000) cabecera usme,977
(07101) castellana,(09001) molinos,258
(07101) castellana,(09002) consuelo,27
(07101) castellana,(09003) socorro,50
(07101) castellana,(09004) santa lucía,105
(07101) castellana,(09005) danubio,90
(07101) castellana,(09100) calle 40 sur,69
(07101) castellana,(09101) quiroga,26
(07101) castellana,(09103) olaya,113
(07101) castellana,(09104) restrepo,65
(07101) castellana,(09105) río fucha,45
(07101) castellana,(09106) nariño,66
(07101) castellana,(09107) hortúa,15
(07101) castellana,(09108) hospital,13
(07101) castellana,(09110) avenida jimenez,35
(07101) castellana,(09113) calle 22,7
(07101) castellana,(09115) calle 34 - fondo nacional de garantias,22
(07101) castellana,(09116) avenida 39,11
(07101) castellana,(09117) calle 45,22
(07101) castellana,(09119) calle 57,24
(07101) castellana,(09121) flores – areandina,28
(07101) castellana,(09123) calle 76 - san felipe,16
(07101) castellana,(10000) portal 20 de julio,133
(07101) castellana,(10001) country sur,247
(07101) castellana,(10002) av. primero de mayo,117
(07101) castellana,(10003) ciudad jardín,12
(07101) castellana,(10004) policarpa,9
(07101) castellana,(10005) bicentenario,13
(07101) castellana,(10006) san victorino - neos centro,12
(07101) castellana,(10007) las nieves,12
(07101) castellana,(10008) san diego,13
(07101) castellana,(10009) museo nacional - fng,5
(07101) castellana,(10010) san bernardo,10
(07101) castellana,(12000) puente aranda,23
(07101) castellana,(12001) carrera 43 - comapan,54
(07101) castellana,(12002) cds - carrera 32,45
(07101) castellana,(12003) ricaurte,4
(07101) castellana,(12004) carrera 22,9
(07101) castellana,(12007) zona industrial,75
(07101) castellana,(14001) la sabana,11
(07101) castellana,(14004) museo del oro,6
(07101) castellana,(14005) las aguas - centro colombo americano,15
(07101) castellana,(50003) corral molinos,2
(07101) castellana,(50008) corral portal dorado,16
(07101) castellana,(57503) ampliacion san mateo,152
(07102) calle 75 - zona m,(07103) av. chile,35
(07102) calle 75 - zona m,(07104) 7 de agosto,24
(07102) calle 75 - zona m,(07105) movistar arena,37
(07102) calle 75 - zona m,(07106) el campin,54
(07102) calle 75 - zona m,(07107) u. nacional,71
(07102) calle 75 - zona m,(07108) av. el dorado,37
(07102) calle 75 - zona m,(07109) cad,80
(07102) calle 75 - zona m,(07110) paloquemao,77
(07102) calle 75 - zona m,(07111) nqs - ricaurte,51
(07102) calle 75 - zona m,(07112) comuneros,198
(07102) calle 75 - zona m,(07113) santa isabel,194
(07102) calle 75 - zona m,(07200) tygua-san josé,47
(07102) calle 75 - zona m,(07201) guatoque -veraguas,39
(07102) calle 75 - zona m,(07503) san mateo - c.c. unisur,450
(07102) calle 75 - zona m,(07504) terreros,399
(07102) calle 75 - zona m,(07505) leon xiii,147
(07102) calle 75 - zona m,(07506) despensa,55
(07102) calle 75 - zona m,(08000) portal tunal,252
(07102) calle 75 - zona m,(08001) parque el tunal,13
(07102) calle 75 - zona m,(08002) biblioteca,10
(07102) calle 75 - zona m,(09000) cabecera usme,244
(07102) calle 75 - zona m,(09001) molinos,82
(07102) calle 75 - zona m,(09002) consuelo,10
(07102) calle 75 - zona m,(09003) socorro,16
(07102) calle 75 - zona m,(09004) santa lucía,70
(07102) calle 75 - zona m,(09005) danubio,27
(07102) calle 75 - zona m,(09100) calle 40 sur,41
(07102) calle 75 - zona m,(09101) quiroga,12
(07102) calle 75 - zona m,(09103) olaya,47
(07102) calle 75 - zona m,(09104) restrepo,54
(07102) calle 75 - zona m,(09105) río fucha,27
(07102) calle 75 - zona m,(09106) nariño,29
(07102) calle 75 - zona m,(09107) hortúa,16
(07102) calle 75 - zona m,(09108) hospital,7
(07102) calle 75 - zona m,(09110) avenida jimenez,39
(07102) calle 75 - zona m,(09113) calle 22,21
(07102) calle 75 - zona m,(09115) calle 34 - fondo nacional de garantias,15
(07102) calle 75 - zona m,(09116) avenida 39,11
(07102) calle 75 - zona m,(09117) calle 45,36
(07102) calle 75 - zona m,(09119) calle 57,39
(07102) calle 75 - zona m,(09121) flores – areandina,23
(07102) calle 75 - zona m,(09123) calle 76 - san felipe,29
(07102) calle 75 - zona m,(10000) portal 20 de julio,404
(07102) calle 75 - zona m,(10001) country sur,170
(07102) calle 75 - zona m,(10002) av. primero de mayo,229
(07102) calle 75 - zona m,(10003) ciudad jardín,19
(07102) calle 75 - zona m,(10004) policarpa,13
(07102) calle 75 - zona m,(10005) bicentenario,21
(07102) calle 75 - zona m,(10006) san victorino - neos centro,21
(07102) calle 75 - zona m,(10007) las nieves,15
(07102) calle 75 - zona m,(10008) san diego,3
(07102) calle 75 - zona m,(10009) museo nacional - fng,12
(07102) calle 75 - zona m,(10010) san bernardo,50
(07102) calle 75 - zona m,(12000) puente aranda,49
(07102) calle 75 - zona m,(12001) carrera 43 - comapan,20
(07102) calle 75 - zona m,(12002) cds - carrera 32,5
(07102) calle 75 - zona m,(12003) ricaurte,6
(07102) calle 75 - zona m,(12004) carrera 22,11
(07102) calle 75 - zona m,(12007) zona industrial,33
(07102) calle 75 - zona m,(14001) la sabana,11
(07102) calle 75 - zona m,(14004) museo del oro,30
(07102) calle 75 - zona m,(14005) las aguas - centro colombo americano,21
(07102) calle 75 - zona m,(50008) corral portal dorado,23
(07102) calle 75 - zona m,(57503) ampliacion san mateo,177
(07103) av. chile,(07104) 7 de agosto,57
